trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,shape_dist_traveled,timepoint,start_service_area_id,end_service_area_id,start_service_area_radius,end_service_area_radius,continuous_pickup,continuous_drop_off,pickup_booking_rule_id,drop_off_booking_rule_id,start_pickup_dropoff_window,end_pickup_dropoff_window,mean_duration_factor,mean_duration_offset,safe_duration_factor,safe_duration_offset,tts_stop_headsign,min_arrival_time,max_departure_time
t_317915_b_78502_tn_2,,,785059,19,,0,0,8785.41830523127,0,,,,,1,1,,,,,,,,,,,
t_317915_b_78502_tn_2,,,785130,20,,0,0,9083.98636262743,0,,,,,1,1,,,,,,,,,,,
t_317915_b_78502_tn_2,07:44:00,07:44:00,785060,21,,0,0,9548.75611393644,1,,,,,1,1,,,,,,,,,,,
t_317915_b_78502_tn_2,,,785061,22,,0,0,9904.81215411959,0,,,,,1,1,,,,,,,,,,,
t_317915_b_78502_tn_2,,,785109,23,,0,0,10545.7049087746,0,,,,,1,1,,,,,,,,,,,
t_317915_b_78502_tn_2,07:46:00,07:46:00,785110,24,,0,0,10982.048310291,1,,,,,1,1,,,,,,,,,,,
t_317915_b_78502_tn_2,07:48:00,07:48:00,2370999,25,,0,0,11486.8254148665,1,,,,,1,1,,,,,,,,,,,
t_317915_b_78502_tn_2,,,2371000,26,,0,0,11939.904681298,0,,,,,1,1,,,,,,,,,,,
t_317915_b_78502_tn_2,,,785063,27,,0,0,12347.834005498,0,,,,,1,1,,,,,,,,,,,
t_317915_b_78502_tn_2,,,785064,28,,0,0,12569.2712480958,0,,,,,1,1,,,,,,,,,,,
t_317915_b_78502_tn_2,,,785065,29,,0,0,13183.756158482,0,,,,,1,1,,,,,,,,,,,
t_317915_b_78502_tn_2,,,785066,30,,0,0,13490.3727056712,0,,,,,1,1,,,,,,,,,,,
t_317915_b_78502_tn_2,07:51:00,07:51:00,785067,31,,0,0,13682.2413315287,1,,,,,1,1,,,,,,,,,,,
t_317915_b_78502_tn_2,,,785068,32,,0,0,13984.1963193889,0,,,,,1,1,,,,,,,,,,,
t_317915_b_78502_tn_2,,,2483621,33,,0,0,14514.0332595823,0,,,,,1,1,,,,,,,,,,,
t_317915_b_78502_tn_2,07:55:00,07:55:00,785023,34,,0,0,14957.84347223,1,,,,,1,1,,,,,,,,,,,
t_317915_b_78502_tn_3,08:30:00,08:30:00,785023,1,,0,0,0,1,,,,,1,1,,,,,,,,,,,
t_317915_b_78502_tn_3,08:32:00,08:32:00,785025,2,,0,0,1068.88494640049,1,,,,,1,1,,,,,,,,,,,
t_317915_b_78502_tn_3,,,785027,3,,0,0,1579.45373432676,0,,,,,1,1,,,,,,,,,,,
t_317915_b_78502_tn_3,08:34:00,08:34:00,785028,4,,0,0,2020.20886570614,1,,,,,1,1,,,,,,,,,,,
t_317915_b_78502_tn_3,,,785029,5,,0,0,2690.20389338003,0,,,,,1,1,,,,,,,,,,,
t_317915_b_78502_tn_3,,,785030,6,,0,0,3006.75552416823,0,,,,,1,1,,,,,,,,,,,
t_317915_b_78502_tn_3,,,785031,7,,0,0,3546.89959792182,0,,,,,1,1,,,,,,,,,,,
t_317915_b_78502_tn_3,,,785032,8,,0,0,3903.44009881904,0,,,,,1,1,,,,,,,,,,,
t_317915_b_78502_tn_3,,,785033,9,,0,0,4625.19351285952,0,,,,,1,1,,,,,,,,,,,
t_317915_b_78502_tn_3,08:38:00,08:38:00,785034,10,,0,0,5192.31741991954,1,,,,,1,1,,,,,,,,,,,
t_317915_b_78502_tn_3,,,785035,11,,0,0,5538.62126637408,0,,,,,1,1,,,,,,,,,,,
t_317915_b_78502_tn_3,,,785036,12,,0,0,5751.06061000126,0,,,,,1,1,,,,,,,,,,,
t_317915_b_78502_tn_3,,,785037,13,,0,0,6400.42698689119,0,,,,,1,1,,,,,,,,,,,
t_317915_b_78502_tn_3,,,785038,14,,0,0,6689.33590815595,0,,,,,1,1,,,,,,,,,,,
t_317915_b_78502_tn_3,,,785039,15,,0,0,7047.99829254991,0,,,,,1,1,,,,,,,,,,,
t_317915_b_78502_tn_3,08:41:00,08:41:00,785198,16,,0,0,7439.05682352271,1,,,,,1,1,,,,,,,,,,,
t_317915_b_78502_tn_3,,,785057,17,,0,0,7800.04273615705,0,,,,,1,1,,,,,,,,,,,
t_317915_b_78502_tn_3,,,785058,18,,0,0,8339.29092549561,0,,,,,1,1,,,,,,,,,,,
t_317915_b_78502_tn_3,,,785059,19,,0,0,8785.41830523127,0,,,,,1,1,,,,,,,,,,,
t_317915_b_78502_tn_3,,,785130,20,,0,0,9083.98636262743,0,,,,,1,1,,,,,,,,,,,
t_317915_b_78502_tn_3,08:44:00,08:44:00,785060,21,,0,0,9548.75611393644,1,,,,,1,1,,,,,,,,,,,
t_317915_b_78502_tn_3,,,785061,22,,0,0,9904.81215411959,0,,,,,1,1,,,,,,,,,,,
t_317915_b_78502_tn_3,,,785109,23,,0,0,10545.7049087746,0,,,,,1,1,,,,,,,,,,,
t_317915_b_78502_tn_3,08:46:00,08:46:00,785110,24,,0,0,10982.048310291,1,,,,,1,1,,,,,,,,,,,
t_317915_b_78502_tn_3,08:48:00,08:48:00,2370999,25,,0,0,11486.8254148665,1,,,,,1,1,,,,,,,,,,,
t_317915_b_78502_tn_3,,,2371000,26,,0,0,11939.904681298,0,,,,,1,1,,,,,,,,,,,
t_317915_b_78502_tn_3,,,785063,27,,0,0,12347.834005498,0,,,,,1,1,,,,,,,,,,,
t_317915_b_78502_tn_3,,,785064,28,,0,0,12569.2712480958,0,,,,,1,1,,,,,,,,,,,
t_317915_b_78502_tn_3,,,785065,29,,0,0,13183.756158482,0,,,,,1,1,,,,,,,,,,,
t_317915_b_78502_tn_3,,,785066,30,,0,0,13490.3727056712,0,,,,,1,1,,,,,,,,,,,
t_317915_b_78502_tn_3,08:51:00,08:51:00,785067,31,,0,0,13682.2413315287,1,,,,,1,1,,,,,,,,,,,
t_317915_b_78502_tn_3,,,785068,32,,0,0,13984.1963193889,0,,,,,1,1,,,,,,,,,,,
t_317915_b_78502_tn_3,,,2483621,33,,0,0,14514.0332595823,0,,,,,1,1,,,,,,,,,,,
t_317915_b_78502_tn_3,08:55:00,08:55:00,785023,34,,0,0,14957.84347223,1,,,,,1,1,,,,,,,,,,,
t_317915_b_78502_tn_4,09:30:00,09:30:00,785023,1,,0,0,0,1,,,,,1,1,,,,,,,,,,,
t_317915_b_78502_tn_4,09:32:00,09:32:00,785025,2,,0,0,1068.88494640049,1,,,,,1,1,,,,,,,,,,,
t_317915_b_78502_tn_4,,,785027,3,,0,0,1579.45373432676,0,,,,,1,1,,,,,,,,,,,
t_317915_b_78502_tn_4,09:34:00,09:34:00,785028,4,,0,0,2020.20886570614,1,,,,,1,1,,,,,,,,,,,
t_317915_b_78502_tn_4,,,785029,5,,0,0,2690.20389338003,0,,,,,1,1,,,,,,,,,,,
t_317915_b_78502_tn_4,,,785030,6,,0,0,3006.75552416823,0,,,,,1,1,,,,,,,,,,,
t_317915_b_78502_tn_4,,,785031,7,,0,0,3546.89959792182,0,,,,,1,1,,,,,,,,,,,
t_317915_b_78502_tn_4,,,785032,8,,0,0,3903.44009881904,0,,,,,1,1,,,,,,,,,,,
t_317915_b_78502_tn_4,,,785033,9,,0,0,4625.19351285952,0,,,,,1,1,,,,,,,,,,,
t_317915_b_78502_tn_4,09:38:00,09:38:00,785034,10,,0,0,5192.31741991954,1,,,,,1,1,,,,,,,,,,,
t_317915_b_78502_tn_4,,,785035,11,,0,0,5538.62126637408,0,,,,,1,1,,,,,,,,,,,
t_317915_b_78502_tn_4,,,785036,12,,0,0,5751.06061000126,0,,,,,1,1,,,,,,,,,,,
t_317915_b_78502_tn_4,,,785037,13,,0,0,6400.42698689119,0,,,,,1,1,,,,,,,,,,,
t_317915_b_78502_tn_4,,,785038,14,,0,0,6689.33590815595,0,,,,,1,1,,,,,,,,,,,
t_317915_b_78502_tn_4,,,785039,15,,0,0,7047.99829254991,0,,,,,1,1,,,,,,,,,,,
t_317915_b_78502_tn_4,09:41:00,09:41:00,785198,16,,0,0,7439.05682352271,1,,,,,1,1,,,,,,,,,,,
t_317915_b_78502_tn_4,,,785057,17,,0,0,7800.04273615705,0,,,,,1,1,,,,,,,,,,,
t_317915_b_78502_tn_4,,,785058,18,,0,0,8339.29092549561,0,,,,,1,1,,,,,,,,,,,
t_317915_b_78502_tn_4,,,785059,19,,0,0,8785.41830523127,0,,,,,1,1,,,,,,,,,,,
t_317915_b_78502_tn_4,,,785130,20,,0,0,9083.98636262743,0,,,,,1,1,,,,,,,,,,,
t_317915_b_78502_tn_4,09:44:00,09:44:00,785060,21,,0,0,9548.75611393644,1,,,,,1,1,,,,,,,,,,,
t_317915_b_78502_tn_4,,,785061,22,,0,0,9904.81215411959,0,,,,,1,1,,,,,,,,,,,
t_317915_b_78502_tn_4,,,785109,23,,0,0,10545.7049087746,0,,,,,1,1,,,,,,,,,,,
t_317915_b_78502_tn_4,09:46:00,09:46:00,785110,24,,0,0,10982.048310291,1,,,,,1,1,,,,,,,,,,,
t_317915_b_78502_tn_4,09:48:00,09:48:00,2370999,25,,0,0,11486.8254148665,1,,,,,1,1,,,,,,,,,,,
t_317915_b_78502_tn_4,,,2371000,26,,0,0,11939.904681298,0,,,,,1,1,,,,,,,,,,,
t_317915_b_78502_tn_4,,,785063,27,,0,0,12347.834005498,0,,,,,1,1,,,,,,,,,,,
t_317915_b_78502_tn_4,,,785064,28,,0,0,12569.2712480958,0,,,,,1,1,,,,,,,,,,,
t_317915_b_78502_tn_4,,,785065,29,,0,0,13183.756158482,0,,,,,1,1,,,,,,,,,,,
t_317915_b_78502_tn_4,,,785066,30,,0,0,13490.3727056712,0,,,,,1,1,,,,,,,,,,,
t_317915_b_78502_tn_4,09:51:00,09:51:00,785067,31,,0,0,13682.2413315287,1,,,,,1,1,,,,,,,,,,,
t_317915_b_78502_tn_4,,,785068,32,,0,0,13984.1963193889,0,,,,,1,1,,,,,,,,,,,
t_317915_b_78502_tn_4,,,2483621,33,,0,0,14514.0332595823,0,,,,,1,1,,,,,,,,,,,
t_317915_b_78502_tn_4,09:55:00,09:55:00,785023,34,,0,0,14957.84347223,1,,,,,1,1,,,,,,,,,,,
t_317915_b_78502_tn_5,10:30:00,10:30:00,785023,1,,0,0,0,1,,,,,1,1,,,,,,,,,,,
t_317915_b_78502_tn_5,10:32:00,10:32:00,785025,2,,0,0,1068.88494640049,1,,,,,1,1,,,,,,,,,,,
t_317915_b_78502_tn_5,,,785027,3,,0,0,1579.45373432676,0,,,,,1,1,,,,,,,,,,,
t_317915_b_78502_tn_5,10:34:00,10:34:00,785028,4,,0,0,2020.20886570614,1,,,,,1,1,,,,,,,,,,,
t_317915_b_78502_tn_5,,,785029,5,,0,0,2690.20389338003,0,,,,,1,1,,,,,,,,,,,
t_317915_b_78502_tn_5,,,785030,6,,0,0,3006.75552416823,0,,,,,1,1,,,,,,,,,,,
t_317915_b_78502_tn_5,,,785031,7,,0,0,3546.89959792182,0,,,,,1,1,,,,,,,,,,,
t_317915_b_78502_tn_5,,,785032,8,,0,0,3903.44009881904,0,,,,,1,1,,,,,,,,,,,
t_317915_b_78502_tn_5,,,785033,9,,0,0,4625.19351285952,0,,,,,1,1,,,,,,,,,,,
t_317915_b_78502_tn_5,10:38:00,10:38:00,785034,10,,0,0,5192.31741991954,1,,,,,1,1,,,,,,,,,,,
t_317915_b_78502_tn_5,,,785035,11,,0,0,5538.62126637408,0,,,,,1,1,,,,,,,,,,,
t_317915_b_78502_tn_5,,,785036,12,,0,0,5751.06061000126,0,,,,,1,1,,,,,,,,,,,
t_317915_b_78502_tn_5,,,785037,13,,0,0,6400.42698689119,0,,,,,1,1,,,,,,,,,,,
t_317915_b_78502_tn_5,,,785038,14,,0,0,6689.33590815595,0,,,,,1,1,,,,,,,,,,,
t_317915_b_78502_tn_5,,,785039,15,,0,0,7047.99829254991,0,,,,,1,1,,,,,,,,,,,
t_317915_b_78502_tn_5,10:41:00,10:41:00,785198,16,,0,0,7439.05682352271,1,,,,,1,1,,,,,,,,,,,
t_317915_b_78502_tn_5,,,785057,17,,0,0,7800.04273615705,0,,,,,1,1,,,,,,,,,,,
t_317915_b_78502_tn_5,,,785058,18,,0,0,8339.29092549561,0,,,,,1,1,,,,,,,,,,,
t_317915_b_78502_tn_5,,,785059,19,,0,0,8785.41830523127,0,,,,,1,1,,,,,,,,,,,
t_317915_b_78502_tn_5,,,785130,20,,0,0,9083.98636262743,0,,,,,1,1,,,,,,,,,,,
t_317915_b_78502_tn_5,10:44:00,10:44:00,785060,21,,0,0,9548.75611393644,1,,,,,1,1,,,,,,,,,,,
t_317915_b_78502_tn_5,,,785061,22,,0,0,9904.81215411959,0,,,,,1,1,,,,,,,,,,,
t_317915_b_78502_tn_5,,,785109,23,,0,0,10545.7049087746,0,,,,,1,1,,,,,,,,,,,
t_317915_b_78502_tn_5,10:46:00,10:46:00,785110,24,,0,0,10982.048310291,1,,,,,1,1,,,,,,,,,,,
t_317915_b_78502_tn_5,10:48:00,10:48:00,2370999,25,,0,0,11486.8254148665,1,,,,,1,1,,,,,,,,,,,
t_317915_b_78502_tn_5,,,2371000,26,,0,0,11939.904681298,0,,,,,1,1,,,,,,,,,,,
t_317915_b_78502_tn_5,,,785063,27,,0,0,12347.834005498,0,,,,,1,1,,,,,,,,,,,
t_317915_b_78502_tn_5,,,785064,28,,0,0,12569.2712480958,0,,,,,1,1,,,,,,,,,,,
t_317915_b_78502_tn_5,,,785065,29,,0,0,13183.756158482,0,,,,,1,1,,,,,,,,,,,
t_317915_b_78502_tn_5,,,785066,30,,0,0,13490.3727056712,0,,,,,1,1,,,,,,,,,,,
t_317915_b_78502_tn_5,10:51:00,10:51:00,785067,31,,0,0,13682.2413315287,1,,,,,1,1,,,,,,,,,,,
t_317915_b_78502_tn_5,,,785068,32,,0,0,13984.1963193889,0,,,,,1,1,,,,,,,,,,,
t_317915_b_78502_tn_5,,,2483621,33,,0,0,14514.0332595823,0,,,,,1,1,,,,,,,,,,,
t_317915_b_78502_tn_5,10:55:00,10:55:00,785023,34,,0,0,14957.84347223,1,,,,,1,1,,,,,,,,,,,
t_317915_b_78502_tn_6,11:30:00,11:30:00,785023,1,,0,0,0,1,,,,,1,1,,,,,,,,,,,
t_317915_b_78502_tn_6,11:32:00,11:32:00,785025,2,,0,0,1068.88494640049,1,,,,,1,1,,,,,,,,,,,
t_317915_b_78502_tn_6,,,785027,3,,0,0,1579.45373432676,0,,,,,1,1,,,,,,,,,,,
t_317915_b_78502_tn_6,11:34:00,11:34:00,785028,4,,0,0,2020.20886570614,1,,,,,1,1,,,,,,,,,,,
t_317915_b_78502_tn_6,,,785029,5,,0,0,2690.20389338003,0,,,,,1,1,,,,,,,,,,,
t_317915_b_78502_tn_6,,,785030,6,,0,0,3006.75552416823,0,,,,,1,1,,,,,,,,,,,
t_317915_b_78502_tn_6,,,785031,7,,0,0,3546.89959792182,0,,,,,1,1,,,,,,,,,,,
t_317915_b_78502_tn_6,,,785032,8,,0,0,3903.44009881904,0,,,,,1,1,,,,,,,,,,,
t_317915_b_78502_tn_6,,,785033,9,,0,0,4625.19351285952,0,,,,,1,1,,,,,,,,,,,
t_317915_b_78502_tn_6,11:38:00,11:38:00,785034,10,,0,0,5192.31741991954,1,,,,,1,1,,,,,,,,,,,
t_317915_b_78502_tn_6,,,785035,11,,0,0,5538.62126637408,0,,,,,1,1,,,,,,,,,,,
t_317915_b_78502_tn_6,,,785036,12,,0,0,5751.06061000126,0,,,,,1,1,,,,,,,,,,,
t_317915_b_78502_tn_6,,,785037,13,,0,0,6400.42698689119,0,,,,,1,1,,,,,,,,,,,
t_317915_b_78502_tn_6,,,785038,14,,0,0,6689.33590815595,0,,,,,1,1,,,,,,,,,,,
t_317915_b_78502_tn_6,,,785039,15,,0,0,7047.99829254991,0,,,,,1,1,,,,,,,,,,,
t_317915_b_78502_tn_6,11:41:00,11:41:00,785198,16,,0,0,7439.05682352271,1,,,,,1,1,,,,,,,,,,,
t_317915_b_78502_tn_6,,,785057,17,,0,0,7800.04273615705,0,,,,,1,1,,,,,,,,,,,
t_317915_b_78502_tn_6,,,785058,18,,0,0,8339.29092549561,0,,,,,1,1,,,,,,,,,,,
t_317915_b_78502_tn_6,,,785059,19,,0,0,8785.41830523127,0,,,,,1,1,,,,,,,,,,,
t_317915_b_78502_tn_6,,,785130,20,,0,0,9083.98636262743,0,,,,,1,1,,,,,,,,,,,
t_317915_b_78502_tn_6,11:44:00,11:44:00,785060,21,,0,0,9548.75611393644,1,,,,,1,1,,,,,,,,,,,
t_317915_b_78502_tn_6,,,785061,22,,0,0,9904.81215411959,0,,,,,1,1,,,,,,,,,,,
t_317915_b_78502_tn_6,,,785109,23,,0,0,10545.7049087746,0,,,,,1,1,,,,,,,,,,,
t_317915_b_78502_tn_6,11:46:00,11:46:00,785110,24,,0,0,10982.048310291,1,,,,,1,1,,,,,,,,,,,
t_317915_b_78502_tn_6,11:48:00,11:48:00,2370999,25,,0,0,11486.8254148665,1,,,,,1,1,,,,,,,,,,,
t_317915_b_78502_tn_6,,,2371000,26,,0,0,11939.904681298,0,,,,,1,1,,,,,,,,,,,
t_317915_b_78502_tn_6,,,785063,27,,0,0,12347.834005498,0,,,,,1,1,,,,,,,,,,,
t_317915_b_78502_tn_6,,,785064,28,,0,0,12569.2712480958,0,,,,,1,1,,,,,,,,,,,
t_317915_b_78502_tn_6,,,785065,29,,0,0,13183.756158482,0,,,,,1,1,,,,,,,,,,,
t_317915_b_78502_tn_6,,,785066,30,,0,0,13490.3727056712,0,,,,,1,1,,,,,,,,,,,
t_317915_b_78502_tn_6,11:51:00,11:51:00,785067,31,,0,0,13682.2413315287,1,,,,,1,1,,,,,,,,,,,
t_317915_b_78502_tn_6,,,785068,32,,0,0,13984.1963193889,0,,,,,1,1,,,,,,,,,,,
t_317915_b_78502_tn_6,,,2483621,33,,0,0,14514.0332595823,0,,,,,1,1,,,,,,,,,,,
t_317915_b_78502_tn_6,11:55:00,11:55:00,785023,34,,0,0,14957.84347223,1,,,,,1,1,,,,,,,,,,,
t_317915_b_78502_tn_7,12:30:00,12:30:00,785023,1,,0,0,0,1,,,,,1,1,,,,,,,,,,,
t_317915_b_78502_tn_7,12:32:00,12:32:00,785025,2,,0,0,1068.88494640049,1,,,,,1,1,,,,,,,,,,,
t_317915_b_78502_tn_7,,,785027,3,,0,0,1579.45373432676,0,,,,,1,1,,,,,,,,,,,
t_317915_b_78502_tn_7,12:34:00,12:34:00,785028,4,,0,0,2020.20886570614,1,,,,,1,1,,,,,,,,,,,
t_317915_b_78502_tn_7,,,785029,5,,0,0,2690.20389338003,0,,,,,1,1,,,,,,,,,,,
t_317915_b_78502_tn_7,,,785030,6,,0,0,3006.75552416823,0,,,,,1,1,,,,,,,,,,,
t_317915_b_78502_tn_7,,,785031,7,,0,0,3546.89959792182,0,,,,,1,1,,,,,,,,,,,
t_317915_b_78502_tn_7,,,785032,8,,0,0,3903.44009881904,0,,,,,1,1,,,,,,,,,,,
t_317915_b_78502_tn_7,,,785033,9,,0,0,4625.19351285952,0,,,,,1,1,,,,,,,,,,,
t_317915_b_78502_tn_7,12:38:00,12:38:00,785034,10,,0,0,5192.31741991954,1,,,,,1,1,,,,,,,,,,,
t_317915_b_78502_tn_7,,,785035,11,,0,0,5538.62126637408,0,,,,,1,1,,,,,,,,,,,
t_317915_b_78502_tn_7,,,785036,12,,0,0,5751.06061000126,0,,,,,1,1,,,,,,,,,,,
t_317915_b_78502_tn_7,,,785037,13,,0,0,6400.42698689119,0,,,,,1,1,,,,,,,,,,,
t_317915_b_78502_tn_7,,,785038,14,,0,0,6689.33590815595,0,,,,,1,1,,,,,,,,,,,
t_317915_b_78502_tn_7,,,785039,15,,0,0,7047.99829254991,0,,,,,1,1,,,,,,,,,,,
t_317915_b_78502_tn_7,12:41:00,12:41:00,785198,16,,0,0,7439.05682352271,1,,,,,1,1,,,,,,,,,,,
t_317915_b_78502_tn_7,,,785057,17,,0,0,7800.04273615705,0,,,,,1,1,,,,,,,,,,,
t_317915_b_78502_tn_7,,,785058,18,,0,0,8339.29092549561,0,,,,,1,1,,,,,,,,,,,
t_317915_b_78502_tn_7,,,785059,19,,0,0,8785.41830523127,0,,,,,1,1,,,,,,,,,,,
t_317915_b_78502_tn_7,,,785130,20,,0,0,9083.98636262743,0,,,,,1,1,,,,,,,,,,,
t_317915_b_78502_tn_7,12:44:00,12:44:00,785060,21,,0,0,9548.75611393644,1,,,,,1,1,,,,,,,,,,,
t_317915_b_78502_tn_7,,,785061,22,,0,0,9904.81215411959,0,,,,,1,1,,,,,,,,,,,
t_317915_b_78502_tn_7,,,785109,23,,0,0,10545.7049087746,0,,,,,1,1,,,,,,,,,,,
t_317915_b_78502_tn_7,12:46:00,12:46:00,785110,24,,0,0,10982.048310291,1,,,,,1,1,,,,,,,,,,,
t_317915_b_78502_tn_7,12:48:00,12:48:00,2370999,25,,0,0,11486.8254148665,1,,,,,1,1,,,,,,,,,,,
t_317915_b_78502_tn_7,,,2371000,26,,0,0,11939.904681298,0,,,,,1,1,,,,,,,,,,,
t_317915_b_78502_tn_7,,,785063,27,,0,0,12347.834005498,0,,,,,1,1,,,,,,,,,,,
t_317915_b_78502_tn_7,,,785064,28,,0,0,12569.2712480958,0,,,,,1,1,,,,,,,,,,,
t_317915_b_78502_tn_7,,,785065,29,,0,0,13183.756158482,0,,,,,1,1,,,,,,,,,,,
t_317915_b_78502_tn_7,,,785066,30,,0,0,13490.3727056712,0,,,,,1,1,,,,,,,,,,,
t_317915_b_78502_tn_7,12:51:00,12:51:00,785067,31,,0,0,13682.2413315287,1,,,,,1,1,,,,,,,,,,,
t_317915_b_78502_tn_7,,,785068,32,,0,0,13984.1963193889,0,,,,,1,1,,,,,,,,,,,
t_317915_b_78502_tn_7,,,2483621,33,,0,0,14514.0332595823,0,,,,,1,1,,,,,,,,,,,
t_317915_b_78502_tn_7,12:55:00,12:55:00,785023,34,,0,0,14957.84347223,1,,,,,1,1,,,,,,,,,,,
t_317915_b_78502_tn_8,13:30:00,13:30:00,785023,1,,0,0,0,1,,,,,1,1,,,,,,,,,,,
t_317915_b_78502_tn_8,13:32:00,13:32:00,785025,2,,0,0,1068.88494640049,1,,,,,1,1,,,,,,,,,,,
t_317915_b_78502_tn_8,,,785027,3,,0,0,1579.45373432676,0,,,,,1,1,,,,,,,,,,,
t_317915_b_78502_tn_8,13:34:00,13:34:00,785028,4,,0,0,2020.20886570614,1,,,,,1,1,,,,,,,,,,,
t_317915_b_78502_tn_8,,,785029,5,,0,0,2690.20389338003,0,,,,,1,1,,,,,,,,,,,
t_317915_b_78502_tn_8,,,785030,6,,0,0,3006.75552416823,0,,,,,1,1,,,,,,,,,,,
t_317915_b_78502_tn_8,,,785031,7,,0,0,3546.89959792182,0,,,,,1,1,,,,,,,,,,,
t_317915_b_78502_tn_8,,,785032,8,,0,0,3903.44009881904,0,,,,,1,1,,,,,,,,,,,
t_317915_b_78502_tn_8,,,785033,9,,0,0,4625.19351285952,0,,,,,1,1,,,,,,,,,,,
t_317915_b_78502_tn_8,13:38:00,13:38:00,785034,10,,0,0,5192.31741991954,1,,,,,1,1,,,,,,,,,,,
t_317915_b_78502_tn_8,,,785035,11,,0,0,5538.62126637408,0,,,,,1,1,,,,,,,,,,,
t_317915_b_78502_tn_8,,,785036,12,,0,0,5751.06061000126,0,,,,,1,1,,,,,,,,,,,
t_317915_b_78502_tn_8,,,785037,13,,0,0,6400.42698689119,0,,,,,1,1,,,,,,,,,,,
t_317915_b_78502_tn_8,,,785038,14,,0,0,6689.33590815595,0,,,,,1,1,,,,,,,,,,,
t_317915_b_78502_tn_8,,,785039,15,,0,0,7047.99829254991,0,,,,,1,1,,,,,,,,,,,
t_317915_b_78502_tn_8,13:41:00,13:41:00,785198,16,,0,0,7439.05682352271,1,,,,,1,1,,,,,,,,,,,
